Date,Platform,Campaign,Spend,Revenue,Clicks,Impressions,Conversions
2024-10-25,Affiliate,Affiliation,925.65,7321.65,285,6756,12
2024-10-25,Liveintent,Email,7338.02,34993.09,643,6465,32
2024-10-25,Criteo,Display Retargeting,2006.7,6976.51,582,8410,18
2024-10-25,Microsoft Ads,Search,2427.08,6880.06,280,3808,8
2024-10-26,Facebook Ads,Retargeting,3826.85,6460.91,501,9518,19
2024-10-26,Google Ads,Brand Search,308.71,2388.25,323,7151,12
2024-10-26,Snapchat Ads,Prospecting,1612.26,7965.42,626,17100,17
2024-10-26,Pinterest Ads,Awareness,1180.87,5462.62,506,6196,43
2024-10-26,Tiktok Ads,Video,1863.83,8203.39,302,12778,22
2024-10-26,Affiliate,Affiliation,15141.77,62979.25,530,4366,42
2024-10-26,Liveintent,Email,1915.52,12088.47,458,7782,14
2024-10-26,Criteo,Display Retargeting,960.21,3984.75,282,7983,21
2024-10-26,Microsoft Ads,Search,2992.06,14953.67,465,9615,17
2024-10-27,Facebook Ads,Retargeting,597.77,3269.43,639,10086,22
2024-10-27,Google Ads,Brand Search,133.04,547.18,624,13503,53
2024-10-27,Snapchat Ads,Prospecting,1020.76,5015.51,342,5624,18
2024-10-27,Pinterest Ads,Awareness,1101.21,6977.28,260,5352,27
2024-10-27,Tiktok Ads,Video,1830.78,17407.45,405,5343,20
2024-10-27,Affiliate,Affiliation,3567.36,13024.59,463,5903,14
2024-10-27,Liveintent,Email,11437.91,50283.9,668,10517,39
2024-10-27,Criteo,Display Retargeting,2461.42,17632.48,321,11439,33
2024-10-27,Microsoft Ads,Search,2726.04,13303.71,523,10067,25
2024-10-28,Facebook Ads,Retargeting,244.48,1793.48,501,12234,40
2024-10-28,Google Ads,Brand Search,242.88,1085.27,412,7259,20
2024-10-28,Snapchat Ads,Prospecting,9279.17,29706.38,301,7574,20
2024-10-28,Pinterest Ads,Awareness,4050.39,15413.37,177,3815,19
2024-10-28,Tiktok Ads,Video,8381.35,63150.39,270,5332,15
2024-10-28,Affiliate,Affiliation,1119.98,4393.59,584,9076,28
2024-10-28,Liveintent,Email,168.24,724.96,419,2753,15
2024-10-28,Criteo,Display Retargeting,4086.59,17719.19,257,4366,8
2024-10-28,Microsoft Ads,Search,1401.52,5855.33,446,5142,23
2024-10-29,Facebook Ads,Retargeting,309.21,1008.39,268,4327,27
2024-10-29,Google Ads,Brand Search,5759.41,30100.03,588,13901,47
2024-10-29,Snapchat Ads,Prospecting,788.61,2858.85,457,9410,19
2024-10-29,Pinterest Ads,Awareness,6411.03,27532.73,428,8780,35
2024-10-29,Tiktok Ads,Video,1533.63,5065.51,705,11949,51
2024-10-29,Affiliate,Affiliation,744.01,3516.07,362,5503,17
2024-10-29,Liveintent,Email,2588.73,11099.28,209,5661,21
2024-10-29,Criteo,Display Retargeting,7971.06,45029.57,418,7700,17
2024-10-29,Microsoft Ads,Search,2993.38,8333.67,316,3174,20
2024-10-30,Facebook Ads,Retargeting,4796.25,20159.35,596,10495,32
2024-10-30,Google Ads,Brand Search,566.87,2167.9,232,3304,21
2024-10-30,Snapchat Ads,Prospecting,4551.08,31068.79,659,13008,30
2024-10-30,Pinterest Ads,Awareness,936.44,5293.51,307,5586,12
2024-10-30,Tiktok Ads,Video,4080.61,24863.72,519,8122,33
2024-10-30,Affiliate,Affiliation,3334.31,9469.24,382,10684,37
2024-10-30,Liveintent,Email,8739.84,34984.28,835,4957,26
2024-10-30,Criteo,Display Retargeting,2167.81,7661.27,401,7612,32
2024-10-30,Microsoft Ads,Search,234.1,1083.93,311,4881,10
2024-10-31,Facebook Ads,Retargeting,47.17,189.6,491,4813,33
2024-10-31,Google Ads,Brand Search,4633.68,14518.2,489,6131,48
2024-10-31,Snapchat Ads,Prospecting,2623.56,10548.06,590,13550,33
2024-10-31,Pinterest Ads,Awareness,3009.04,16233.27,280,4625,20
2024-10-31,Tiktok Ads,Video,642.95,4004.4,209,7321,21
2024-10-31,Affiliate,Affiliation,1163.33,4029.17,626,13134,49
2024-10-31,Liveintent,Email,73.4,338.84,498,3856,37
2024-10-31,Criteo,Display Retargeting,6018.31,41946.72,444,8265,37
2024-10-31,Microsoft Ads,Search,1903.54,10203.39,272,5505,16
2024-11-01,Facebook Ads,Retargeting,3778.46,15661.85,629,7162,17
2024-11-01,Google Ads,Brand Search,644.87,1941.58,693,12846,58
2024-11-01,Snapchat Ads,Prospecting,1799.31,8828.55,585,11991,37
2024-11-01,Pinterest Ads,Awareness,2591.08,9158.4,377,11170,33
2024-11-01,Tiktok Ads,Video,637.97,3825.63,272,6109,9
2024-11-01,Affiliate,Affiliation,3612.84,21097.48,406,9833,25
2024-11-01,Liveintent,Email,5393.75,28372.19,348,6153,19
2024-11-01,Criteo,Display Retargeting,3822.76,15967.87,431,8683,31
2024-11-01,Microsoft Ads,Search,1991.04,11811.4,263,5028,24
2024-11-02,Facebook Ads,Retargeting,724.39,4042.26,612,17032,10
2024-11-02,Google Ads,Brand Search,660.44,2490.48,678,5371,39
2024-11-02,Snapchat Ads,Prospecting,4882.89,21874.91,470,3303,13
2024-11-02,Pinterest Ads,Awareness,21.43,117.84,393,5705,11
2024-11-02,Tiktok Ads,Video,2904.34,13630.98,568,6347,35
2024-11-02,Affiliate,Affiliation,3870.86,8328.99,414,12608,44
2024-11-02,Liveintent,Email,2325.3,10701.43,462,11405,40
2024-11-02,Criteo,Display Retargeting,14183.71,55018.2,174,8929,16
2024-11-02,Microsoft Ads,Search,781.49,4219.66,491,8391,38
2024-11-03,Facebook Ads,Retargeting,1932.84,7199.26,362,3448,31
2024-11-03,Google Ads,Brand Search,467.91,1230.83,437,10400,50
2024-11-03,Snapchat Ads,Prospecting,1909.4,15378.77,488,8377,33
2024-11-03,Pinterest Ads,Awareness,1065.28,6950.34,327,6805,21
2024-11-03,Tiktok Ads,Video,1291.19,10769.93,378,6329,26
2024-11-03,Affiliate,Affiliation,9071.55,34258.87,279,3275,19
2024-11-03,Liveintent,Email,12243.57,52243.92,547,6652,31
2024-11-03,Criteo,Display Retargeting,1263.43,1777.58,301,10730,27
2024-11-03,Microsoft Ads,Search,2039.57,8983.61,381,17758,34
2024-11-04,Facebook Ads,Retargeting,11100.52,42976.63,492,15010,31
2024-11-04,Google Ads,Brand Search,289.68,1013.26,293,7553,12
2024-11-04,Snapchat Ads,Prospecting,426.78,1880.06,306,11521,15
2024-11-04,Pinterest Ads,Awareness,731.65,2398.27,295,5984,12
2024-11-04,Tiktok Ads,Video,4009.36,16236.56,350,4587,28
2024-11-04,Affiliate,Affiliation,615.07,2584.81,514,14814,22
2024-11-04,Liveintent,Email,11340.31,48270.78,266,5590,22
2024-11-04,Criteo,Display Retargeting,2393.67,13261.24,352,7474,31
2024-11-04,Microsoft Ads,Search,1655.0,7535.55,524,6189,39
2024-11-05,Facebook Ads,Retargeting,567.41,2569.61,514,6282,16
2024-11-05,Google Ads,Brand Search,1580.9,4675.25,332,8447,28
2024-11-05,Snapchat Ads,Prospecting,2044.63,5865.13,693,9253,30
2024-11-05,Pinterest Ads,Awareness,3562.46,17499.25,305,5321,44
2024-11-05,Tiktok Ads,Video,3781.56,18882.99,539,11023,33
2024-11-05,Affiliate,Affiliation,1805.14,8805.28,509,3669,29
2024-11-05,Liveintent,Email,4930.21,20467.65,265,5576,7
2024-11-05,Criteo,Display Retargeting,4337.58,19740.15,490,8763,41
2024-11-05,Microsoft Ads,Search,3628.3,7603.91,298,3817,11
2024-11-06,Facebook Ads,Retargeting,189.62,963.35,330,7426,41
2024-11-06,Google Ads,Brand Search,23.06,113.07,280,6578,15
2024-11-06,Snapchat Ads,Prospecting,706.37,4154.19,422,11892,35
2024-11-06,Pinterest Ads,Awareness,1981.7,13854.9,535,11790,29
2024-11-06,Tiktok Ads,Video,1647.69,6701.85,387,9706,17
2024-11-06,Affiliate,Affiliation,1773.7,4775.98,390,7351,39
2024-11-06,Liveintent,Email,7044.15,34926.79,421,12486,46
2024-11-06,Criteo,Display Retargeting,6984.32,22049.29,431,13086,40
2024-11-06,Microsoft Ads,Search,9036.33,29277.29,377,5956,21
2024-11-07,Facebook Ads,Retargeting,2363.39,9207.06,265,4510,10
2024-11-07,Google Ads,Brand Search,6399.34,41178.17,691,9580,41
2024-11-07,Snapchat Ads,Prospecting,2167.08,6519.54,637,6805,58
2024-11-07,Pinterest Ads,Awareness,1218.66,5184.42,324,8084,14
2024-11-07,Tiktok Ads,Video,1412.75,4186.84,318,8962,26
2024-11-07,Affiliate,Affiliation,2620.12,13204.08,509,14616,17
2024-11-07,Liveintent,Email,2774.92,15112.4,394,6878,18
2024-11-07,Criteo,Display Retargeting,11808.18,43835.28,354,7009,14
2024-11-07,Microsoft Ads,Search,703.49,4679.61,333,5929,19
2024-11-08,Facebook Ads,Retargeting,9834.28,24387.74,349,15098,30
2024-11-08,Google Ads,Brand Search,4184.9,24694.63,202,2477,18
2024-11-08,Snapchat Ads,Prospecting,1932.85,7825.93,199,9035,11
2024-11-08,Pinterest Ads,Awareness,3641.22,20227.5,405,7034,25
2024-11-08,Tiktok Ads,Video,2521.47,11433.28,506,4621,13
2024-11-08,Affiliate,Affiliation,5015.19,17975.67,207,4193,17
2024-11-08,Liveintent,Email,3286.78,11326.06,193,7041,11
2024-11-08,Criteo,Display Retargeting,642.43,6730.46,473,5719,22
2024-11-08,Microsoft Ads,Search,650.7,1956.13,415,10802,38
2024-11-09,Facebook Ads,Retargeting,1839.69,7924.16,293,11248,12
2024-11-09,Google Ads,Brand Search,3275.88,19824.36,570,9329,35
2024-11-09,Snapchat Ads,Prospecting,1026.05,4482.66,323,5200,40
2024-11-09,Pinterest Ads,Awareness,2972.51,6286.15,192,14272,23
2024-11-09,Tiktok Ads,Video,1733.85,15479.02,547,12304,15
2024-11-09,Affiliate,Affiliation,4862.63,20297.47,306,5906,26
2024-11-09,Liveintent,Email,4504.35,10435.3,566,6003,42
2024-11-09,Criteo,Display Retargeting,1692.81,5975.97,256,3322,16
2024-11-09,Microsoft Ads,Search,2017.77,11174.87,166,3752,25
2024-11-10,Facebook Ads,Retargeting,7935.06,22112.23,339,4978,32
2024-11-10,Google Ads,Brand Search,2251.89,4768.62,514,4156,25
2024-11-10,Snapchat Ads,Prospecting,999.65,6298.63,308,4735,13
2024-11-10,Pinterest Ads,Awareness,28.79,164.44,307,4783,21
2024-11-10,Tiktok Ads,Video,4940.5,25395.9,536,9591,47
2024-11-10,Affiliate,Affiliation,6884.7,28026.52,451,9385,25
2024-11-10,Liveintent,Email,351.1,1436.2,318,3382,18
2024-11-10,Criteo,Display Retargeting,2644.28,13206.59,440,6503,14
2024-11-10,Microsoft Ads,Search,2700.39,8928.77,342,3553,20
2024-11-11,Facebook Ads,Retargeting,434.26,1693.65,319,8018,33
2024-11-11,Google Ads,Brand Search,11480.72,43924.61,391,5986,12
2024-11-11,Snapchat Ads,Prospecting,628.04,4943.83,749,5501,47
2024-11-11,Pinterest Ads,Awareness,259.07,712.57,527,6856,28
2024-11-11,Tiktok Ads,Video,3410.0,10966.6,379,10863,16
2024-11-11,Affiliate,Affiliation,4318.12,14458.5,429,5220,26
2024-11-11,Liveintent,Email,107.64,375.56,414,9319,15
2024-11-11,Criteo,Display Retargeting,4200.75,15250.92,388,9224,19
2024-11-11,Microsoft Ads,Search,2506.03,13300.19,423,11364,27
2024-11-12,Facebook Ads,Retargeting,241.57,952.29,423,11281,34
2024-11-12,Google Ads,Brand Search,395.74,2301.54,341,4790,28
2024-11-12,Snapchat Ads,Prospecting,1496.11,5856.27,299,4097,24
2024-11-12,Pinterest Ads,Awareness,752.42,2289.99,423,5503,15
2024-11-12,Tiktok Ads,Video,5539.6,22356.54,360,2714,24
2024-11-12,Affiliate,Affiliation,4537.79,14985.69,309,5392,6
2024-11-12,Liveintent,Email,10121.41,39838.26,534,10045,58
2024-11-12,Criteo,Display Retargeting,660.63,2802.79,228,7281,25
2024-11-12,Microsoft Ads,Search,6646.4,24905.12,307,6819,54
2024-11-13,Facebook Ads,Retargeting,5183.53,14948.49,303,6099,26
2024-11-13,Google Ads,Brand Search,3162.86,15906.26,179,4194,13
2024-11-13,Snapchat Ads,Prospecting,259.16,1100.68,535,5396,28
2024-11-13,Pinterest Ads,Awareness,352.31,1850.04,392,5190,20
2024-11-13,Tiktok Ads,Video,8535.73,41694.85,412,8335,19
2024-11-13,Affiliate,Affiliation,5094.26,16888.96,347,6078,30
2024-11-13,Liveintent,Email,1943.61,6829.46,299,5936,35
2024-11-13,Criteo,Display Retargeting,7301.1,29683.38,350,4386,20
2024-11-13,Microsoft Ads,Search,1962.46,6476.73,632,6162,24
2024-11-14,Facebook Ads,Retargeting,3134.23,15678.44,406,7686,22
2024-11-14,Google Ads,Brand Search,1021.66,5690.29,482,9224,14
2024-11-14,Snapchat Ads,Prospecting,6253.68,22898.89,360,6569,25
2024-11-14,Pinterest Ads,Awareness,4899.05,32480.47,246,5905,8
2024-11-14,Tiktok Ads,Video,1751.74,7699.76,327,10029,25
2024-11-14,Affiliate,Affiliation,1273.3,4666.24,396,12755,39
2024-11-14,Liveintent,Email,1488.78,6406.8,399,8869,18
2024-11-14,Criteo,Display Retargeting,4246.59,24349.22,558,10562,29
2024-11-14,Microsoft Ads,Search,1122.0,5155.36,614,9663,26
2024-11-15,Facebook Ads,Retargeting,813.09,3184.29,412,14251,20
2024-11-15,Google Ads,Brand Search,416.18,807.12,366,5966,11
2024-11-15,Snapchat Ads,Prospecting,2045.91,8486.12,392,9516,17
2024-11-15,Pinterest Ads,Awareness,2805.18,9255.94,482,9563,17
2024-11-15,Tiktok Ads,Video,4386.9,20685.79,386,6581,28
2024-11-15,Affiliate,Affiliation,792.64,3300.29,627,6577,24
2024-11-15,Liveintent,Email,1458.21,12807.13,374,13075,43
2024-11-15,Criteo,Display Retargeting,4637.14,19447.64,504,6890,22
2024-11-15,Microsoft Ads,Search,5647.15,21225.37,222,7734,15
2024-11-16,Facebook Ads,Retargeting,952.56,6423.29,333,11511,25
2024-11-16,Google Ads,Brand Search,1540.25,3622.23,224,3889,21
2024-11-16,Snapchat Ads,Prospecting,1020.91,4169.54,492,7269,46
2024-11-16,Pinterest Ads,Awareness,6812.6,28755.11,635,10378,63
2024-11-16,Tiktok Ads,Video,353.3,1368.66,563,11719,38
2024-11-16,Affiliate,Affiliation,8205.43,30022.72,339,5934,25
2024-11-16,Liveintent,Email,3020.06,14812.66,303,10029,55
2024-11-16,Criteo,Display Retargeting,2422.84,11406.05,550,7010,59
2024-11-16,Microsoft Ads,Search,107.78,378.83,575,8526,17
2024-11-17,Facebook Ads,Retargeting,2086.41,9639.22,337,4961,24
2024-11-17,Google Ads,Brand Search,1204.93,6002.57,547,10405,11
2024-11-17,Snapchat Ads,Prospecting,275.83,2486.95,628,4374,45
2024-11-17,Pinterest Ads,Awareness,3010.51,11625.68,612,9749,30
2024-11-17,Tiktok Ads,Video,12079.0,37526.84,430,10687,38
2024-11-17,Affiliate,Affiliation,1734.29,7489.05,507,9158,14
2024-11-17,Liveintent,Email,2775.4,16910.03,448,8640,28
2024-11-17,Criteo,Display Retargeting,180.66,1044.15,420,7322,32
2024-11-17,Microsoft Ads,Search,1434.52,5455.08,294,4770,26
2024-11-18,Facebook Ads,Retargeting,282.46,1585.07,624,11054,34
2024-11-18,Google Ads,Brand Search,2834.77,10278.93,356,3679,14
2024-11-18,Snapchat Ads,Prospecting,6514.6,43291.5,198,6875,14
2024-11-18,Pinterest Ads,Awareness,3973.96,16569.19,493,10607,25
2024-11-18,Tiktok Ads,Video,252.36,1740.35,431,4719,20
2024-11-18,Affiliate,Affiliation,1560.98,5991.42,484,7690,29
2024-11-18,Liveintent,Email,2754.9,12724.05,384,10898,26
2024-11-18,Criteo,Display Retargeting,1505.77,5469.16,385,5262,25
2024-11-18,Microsoft Ads,Search,3860.84,25010.16,524,8485,30
2024-11-19,Facebook Ads,Retargeting,6941.09,30471.11,477,10049,23
2024-11-19,Google Ads,Brand Search,3128.32,17452.05,295,3951,25
2024-11-19,Snapchat Ads,Prospecting,2586.34,10417.08,436,5884,21
2024-11-19,Pinterest Ads,Awareness,1621.14,7642.24,535,6361,50
2024-11-19,Tiktok Ads,Video,307.61,2779.24,453,7904,24
2024-11-19,Affiliate,Affiliation,2179.2,7471.07,298,7616,19
2024-11-19,Liveintent,Email,2265.74,9842.03,484,10686,30
2024-11-19,Criteo,Display Retargeting,5663.11,27322.34,385,10843,29
2024-11-19,Microsoft Ads,Search,3194.81,9979.02,641,7732,18
2024-11-20,Facebook Ads,Retargeting,314.0,1145.21,464,9833,25
2024-11-20,Google Ads,Brand Search,2434.94,8241.1,457,4436,11
2024-11-20,Snapchat Ads,Prospecting,973.48,3878.57,526,10420,43
2024-11-20,Pinterest Ads,Awareness,1005.25,4222.28,231,5148,21
2024-11-20,Tiktok Ads,Video,5687.36,35293.8,384,9901,42
2024-11-20,Affiliate,Affiliation,149.08,796.61,463,8116,43
2024-11-20,Liveintent,Email,1585.32,9100.03,285,5148,10
2024-11-20,Criteo,Display Retargeting,955.48,4231.65,572,9111,34
2024-11-20,Microsoft Ads,Search,11324.69,52580.07,343,3457,15
2024-11-21,Facebook Ads,Retargeting,1853.42,6647.45,395,8680,29
2024-11-21,Google Ads,Brand Search,472.36,1775.55,284,5665,13
2024-11-21,Snapchat Ads,Prospecting,929.73,6860.94,313,5985,19
2024-11-21,Pinterest Ads,Awareness,3298.91,10810.02,415,4801,32
2024-11-21,Tiktok Ads,Video,5159.5,34325.18,403,14867,24
2024-11-21,Affiliate,Affiliation,509.9,2000.91,591,9976,14
2024-11-21,Liveintent,Email,3318.94,28906.24,529,6409,14
2024-11-21,Criteo,Display Retargeting,4028.46,25705.27,249,2089,13
2024-11-21,Microsoft Ads,Search,4309.62,20316.63,253,5326,23
2024-11-22,Facebook Ads,Retargeting,2960.26,12248.5,288,2738,16
2024-11-22,Google Ads,Brand Search,3835.66,10650.28,308,2533,30
2024-11-22,Snapchat Ads,Prospecting,1390.2,7751.12,733,8881,26
2024-11-22,Pinterest Ads,Awareness,4061.35,20399.42,447,4440,15
2024-11-22,Tiktok Ads,Video,1517.23,10383.56,505,5581,10
2024-11-22,Affiliate,Affiliation,2459.75,17319.88,389,13325,28
2024-11-22,Liveintent,Email,1787.79,7206.46,499,7475,46
2024-11-22,Criteo,Display Retargeting,2911.67,8681.46,670,12213,20
2024-11-22,Microsoft Ads,Search,4428.47,23337.82,321,4062,17
2024-11-23,Facebook Ads,Retargeting,414.63,2295.59,325,10111,19
2024-11-23,Google Ads,Brand Search,6693.49,20942.96,385,4560,35
2024-11-23,Snapchat Ads,Prospecting,2140.49,9000.89,102,4795,12
2024-11-23,Pinterest Ads,Awareness,4326.8,22819.03,230,4530,11
2024-11-23,Tiktok Ads,Video,1399.78,5929.04,495,9038,37
2024-11-23,Affiliate,Affiliation,1685.89,4799.77,761,10430,48
2024-11-23,Liveintent,Email,8793.13,23747.98,591,7620,33
2024-11-23,Criteo,Display Retargeting,675.7,4085.05,554,6697,35
2024-11-23,Microsoft Ads,Search,6773.74,19686.43,208,4942,18
2024-11-24,Facebook Ads,Retargeting,2148.4,10756.15,403,11281,11
2024-11-24,Google Ads,Brand Search,2493.25,9508.79,610,6707,56
2024-11-24,Snapchat Ads,Prospecting,1323.64,4117.48,673,6333,59
2024-11-24,Pinterest Ads,Awareness,4128.25,9758.33,443,6828,33
2024-11-24,Tiktok Ads,Video,1542.83,5879.35,301,3867,18
2024-11-24,Affiliate,Affiliation,131.6,505.61,658,7138,43
2024-11-24,Liveintent,Email,738.62,4827.75,271,6026,7
2024-11-24,Criteo,Display Retargeting,22.67,47.14,659,7484,39
2024-11-24,Microsoft Ads,Search,12178.29,68510.1,375,9330,13
2024-11-25,Facebook Ads,Retargeting,6657.51,26551.51,415,5320,14
2024-11-25,Google Ads,Brand Search,551.05,3004.12,479,12926,26
2024-11-25,Snapchat Ads,Prospecting,2741.11,8836.93,526,12857,15
2024-11-25,Pinterest Ads,Awareness,1078.92,3659.92,370,7990,33
2024-11-25,Tiktok Ads,Video,2529.03,9597.77,362,3448,23
2024-11-25,Affiliate,Affiliation,4031.82,13936.07,695,11529,51
2024-11-25,Liveintent,Email,4838.7,28707.89,340,8935,14
2024-11-25,Criteo,Display Retargeting,1144.2,3928.93,414,10434,13
2024-11-25,Microsoft Ads,Search,2554.44,12780.21,528,8376,15
2024-11-26,Facebook Ads,Retargeting,822.06,5162.0,280,11773,22
2024-11-26,Google Ads,Brand Search,12056.43,46971.41,366,10759,29
2024-11-26,Snapchat Ads,Prospecting,84.35,360.36,541,7041,27
2024-11-26,Pinterest Ads,Awareness,2246.44,8876.27,281,7128,14
2024-11-26,Tiktok Ads,Video,3496.46,7282.77,280,3606,27
2024-11-26,Affiliate,Affiliation,3664.97,11584.18,342,5581,22
2024-11-26,Liveintent,Email,378.58,1903.34,417,7726,21
2024-11-26,Criteo,Display Retargeting,9683.94,31015.16,410,11497,33
2024-11-26,Microsoft Ads,Search,701.22,2827.57,475,4635,31
2024-11-27,Facebook Ads,Retargeting,6597.06,23534.7,293,4096,17
2024-11-27,Google Ads,Brand Search,1418.0,5774.52,312,2888,5
2024-11-27,Snapchat Ads,Prospecting,1890.75,9119.51,472,12875,32
2024-11-27,Pinterest Ads,Awareness,4498.43,15064.39,637,6944,28
2024-11-27,Tiktok Ads,Video,2261.1,17430.17,670,9830,19
2024-11-27,Affiliate,Affiliation,983.2,4466.45,271,5858,26
2024-11-27,Liveintent,Email,548.43,4561.38,420,8382,18
2024-11-27,Criteo,Display Retargeting,1933.23,19264.2,299,4996,12
2024-11-27,Microsoft Ads,Search,10054.7,44569.74,414,6466,20
2024-11-28,Facebook Ads,Retargeting,11625.92,46558.41,457,8443,12
2024-11-28,Google Ads,Brand Search,339.0,1802.36,656,10189,28
2024-11-28,Snapchat Ads,Prospecting,2886.19,9134.38,227,3323,16
2024-11-28,Pinterest Ads,Awareness,455.93,2930.7,255,5482,8
2024-11-28,Tiktok Ads,Video,80.18,293.21,342,7583,13
2024-11-28,Affiliate,Affiliation,5664.71,29710.37,503,8465,12
2024-11-28,Liveintent,Email,4727.14,21138.66,407,12295,12
2024-11-28,Criteo,Display Retargeting,1009.14,3534.85,391,5670,17
2024-11-28,Microsoft Ads,Search,1097.42,5378.54,453,9214,27
2024-11-29,Facebook Ads,Retargeting,56.93,221.62,507,5930,22
2024-11-29,Google Ads,Brand Search,2553.52,17137.69,417,6317,24
2024-11-29,Snapchat Ads,Prospecting,10128.2,41957.48,814,6940,17
2024-11-29,Pinterest Ads,Awareness,328.72,1497.08,473,2710,34
2024-11-29,Tiktok Ads,Video,443.71,2890.83,586,8962,31
2024-11-29,Affiliate,Affiliation,3832.14,27241.65,565,9217,33
2024-11-29,Liveintent,Email,6181.23,19129.6,534,5710,27
2024-11-29,Criteo,Display Retargeting,1035.71,4709.57,291,5157,19
2024-11-29,Microsoft Ads,Search,150.96,409.44,496,6864,38
2024-11-30,Facebook Ads,Retargeting,231.51,1219.73,548,13805,35
2024-11-30,Google Ads,Brand Search,4812.24,17583.58,484,12365,19
2024-11-30,Snapchat Ads,Prospecting,2139.09,15160.38,321,4198,33
2024-11-30,Pinterest Ads,Awareness,182.55,641.59,509,11145,34
2024-11-30,Tiktok Ads,Video,5355.32,16422.59,634,18744,26
2024-11-30,Affiliate,Affiliation,53.79,249.93,352,12037,15
2024-11-30,Liveintent,Email,8418.82,32327.19,530,5705,29
2024-11-30,Criteo,Display Retargeting,3454.91,11959.18,470,6230,23
2024-11-30,Microsoft Ads,Search,186.15,545.7,497,10330,19
2024-12-01,Facebook Ads,Retargeting,1795.09,8216.69,655,3523,45
2024-12-01,Google Ads,Brand Search,978.12,3591.24,397,2783,23
2024-12-01,Snapchat Ads,Prospecting,5188.95,43442.23,424,11024,23
2024-12-01,Pinterest Ads,Awareness,1828.46,8804.85,380,10325,23
2024-12-01,Tiktok Ads,Video,803.17,2778.57,511,11402,40
2024-12-01,Affiliate,Affiliation,2183.98,12020.18,439,10469,29
2024-12-01,Liveintent,Email,561.68,3123.16,405,6953,14
2024-12-01,Criteo,Display Retargeting,4857.4,21234.98,352,5041,21
2024-12-01,Microsoft Ads,Search,1108.99,3323.97,318,3504,13
2024-12-02,Facebook Ads,Retargeting,2949.52,10581.94,445,5658,22
2024-12-02,Google Ads,Brand Search,129.22,660.41,352,4247,22
2024-12-02,Snapchat Ads,Prospecting,1229.88,2954.08,358,6635,12
2024-12-02,Pinterest Ads,Awareness,4599.5,18611.02,561,7377,27
2024-12-02,Tiktok Ads,Video,3854.07,20408.62,493,10926,46
2024-12-02,Affiliate,Affiliation,492.21,3954.13,403,4035,10
2024-12-02,Liveintent,Email,850.12,4666.06,557,6392,46
2024-12-02,Criteo,Display Retargeting,7164.19,33440.96,411,4378,22
2024-12-02,Microsoft Ads,Search,10741.02,19596.53,358,8363,22
2024-12-03,Facebook Ads,Retargeting,488.67,2313.98,516,7101,25
2024-12-03,Google Ads,Brand Search,2700.12,13929.91,270,17516,17
2024-12-03,Snapchat Ads,Prospecting,2697.35,10204.14,372,3782,13
2024-12-03,Pinterest Ads,Awareness,12594.11,60368.68,661,9082,49
2024-12-03,Tiktok Ads,Video,537.17,1877.66,521,8073,16
2024-12-03,Affiliate,Affiliation,2001.59,3651.37,334,5318,25
2024-12-03,Liveintent,Email,10691.24,34901.4,564,6352,35
2024-12-03,Criteo,Display Retargeting,354.07,1935.33,334,4663,9
2024-12-03,Microsoft Ads,Search,3108.95,13746.84,308,4902,14
2024-12-04,Facebook Ads,Retargeting,2626.91,10701.78,330,3151,26
2024-12-04,Google Ads,Brand Search,1883.64,4176.47,844,9147,16
2024-12-04,Snapchat Ads,Prospecting,2896.74,11661.6,350,6176,11
2024-12-04,Pinterest Ads,Awareness,3361.74,14906.14,489,10729,26
2024-12-04,Tiktok Ads,Video,597.04,4584.19,315,3962,7
2024-12-04,Affiliate,Affiliation,3810.4,20931.46,285,5571,27
2024-12-04,Liveintent,Email,7984.51,41625.76,262,5865,17
2024-12-04,Criteo,Display Retargeting,8560.69,42269.3,268,5358,11
2024-12-04,Microsoft Ads,Search,864.55,3497.41,833,5530,30
2024-12-05,Facebook Ads,Retargeting,1265.29,4943.59,456,6087,20
2024-12-05,Google Ads,Brand Search,2543.51,7218.52,455,8873,36
2024-12-05,Snapchat Ads,Prospecting,2248.6,15267.94,543,5500,23
2024-12-05,Pinterest Ads,Awareness,3480.37,11338.32,295,8400,16
2024-12-05,Tiktok Ads,Video,6635.23,33433.15,342,4420,27
2024-12-05,Affiliate,Affiliation,287.81,2097.91,405,7476,33
2024-12-05,Liveintent,Email,212.19,1114.58,363,5684,10
2024-12-05,Criteo,Display Retargeting,4299.85,12121.08,560,6581,28
2024-12-05,Microsoft Ads,Search,8012.72,36269.56,464,6276,22
2024-12-06,Facebook Ads,Retargeting,704.78,2690.09,654,15352,31
2024-12-06,Google Ads,Brand Search,2823.32,13973.24,331,5320,34
2024-12-06,Snapchat Ads,Prospecting,1075.46,4359.03,254,3929,8
2024-12-06,Pinterest Ads,Awareness,8308.94,32441.67,470,7481,14
2024-12-06,Tiktok Ads,Video,8787.31,14481.52,498,5072,30
2024-12-06,Affiliate,Affiliation,1045.41,5049.41,453,8568,31
2024-12-06,Liveintent,Email,540.71,4353.94,325,11958,21
2024-12-06,Criteo,Display Retargeting,2108.64,8129.68,387,5526,36
2024-12-06,Microsoft Ads,Search,859.35,3766.65,366,4731,30
2024-12-07,Facebook Ads,Retargeting,3798.27,11030.11,328,6182,24
2024-12-07,Google Ads,Brand Search,6667.87,26819.43,364,8001,28
2024-12-07,Snapchat Ads,Prospecting,3519.84,11224.31,493,8256,33
