Date,Platform,Campaign,Spend,Revenue,Clicks,Impressions,Conversions
2024-11-17,Liveintent,Email,1211.35,5501.37,461,14567,24
2024-11-17,Criteo,Display Retargeting,1193.32,5368.29,471,5918,47
2024-11-17,Microsoft Ads,Search,1080.18,6267.44,276,3046,15
2024-11-18,Facebook Ads,Retargeting,6319.62,25642.13,297,6849,30
2024-11-18,Google Ads,Brand Search,1658.22,6568.03,207,4977,11
2024-11-18,Snapchat Ads,Prospecting,7994.7,21265.52,792,7509,45
2024-11-18,Pinterest Ads,Awareness,2505.66,6894.67,317,2537,12
2024-11-18,Tiktok Ads,Video,1346.15,4766.72,408,3636,21
2024-11-18,Affiliate,Affiliation,2642.79,7560.52,434,8134,29
2024-11-18,Liveintent,Email,3336.19,23663.45,451,4052,29
2024-11-18,Criteo,Display Retargeting,494.02,1834.75,539,12036,34
2024-11-18,Microsoft Ads,Search,826.68,4605.24,318,6836,15
2024-11-19,Facebook Ads,Retargeting,8613.94,48911.88,324,4678,20
2024-11-19,Google Ads,Brand Search,986.07,4107.89,606,4695,35
2024-11-19,Snapchat Ads,Prospecting,3152.37,17201.41,313,2641,17
2024-11-19,Pinterest Ads,Awareness,2696.1,7480.85,347,4693,13
2024-11-19,Tiktok Ads,Video,2087.23,11834.9,334,8765,29
2024-11-19,Affiliate,Affiliation,3775.57,16858.03,219,5118,14
2024-11-19,Liveintent,Email,1267.43,5223.04,522,9671,18
2024-11-19,Criteo,Display Retargeting,3660.47,14067.32,425,7290,35
2024-11-19,Microsoft Ads,Search,1417.39,8266.18,509,7578,28
2024-11-20,Facebook Ads,Retargeting,5539.78,26765.08,413,3949,42
2024-11-20,Google Ads,Brand Search,898.82,4541.17,574,6136,17
2024-11-20,Snapchat Ads,Prospecting,6574.48,21002.17,275,4615,24
2024-11-20,Pinterest Ads,Awareness,1091.84,4813.27,485,6638,13
2024-11-20,Tiktok Ads,Video,2230.1,6938.94,287,3972,10
2024-11-20,Affiliate,Affiliation,1523.2,8363.15,521,9753,19
2024-11-20,Liveintent,Email,1017.54,4055.52,458,4515,32
2024-11-20,Criteo,Display Retargeting,10731.18,35208.62,264,5114,21
2024-11-20,Microsoft Ads,Search,1399.26,6762.97,280,7547,19
2024-11-21,Facebook Ads,Retargeting,7882.67,23161.36,327,3980,13
2024-11-21,Google Ads,Brand Search,12230.96,45269.52,532,8246,23
2024-11-21,Snapchat Ads,Prospecting,2951.06,8982.79,455,13786,33
2024-11-21,Pinterest Ads,Awareness,331.5,1255.84,386,5014,29
2024-11-21,Tiktok Ads,Video,1088.16,8763.91,479,10988,32
2024-11-21,Affiliate,Affiliation,3952.63,22127.79,453,6379,26
2024-11-21,Liveintent,Email,1365.95,5808.66,419,11650,34
2024-11-21,Criteo,Display Retargeting,328.71,1053.37,596,6752,44
2024-11-21,Microsoft Ads,Search,2073.64,11163.03,160,6132,9
2024-11-22,Facebook Ads,Retargeting,3436.76,24027.18,491,7749,34
2024-11-22,Google Ads,Brand Search,3000.62,15729.0,165,5247,15
2024-11-22,Snapchat Ads,Prospecting,625.9,2231.67,260,4334,13
2024-11-22,Pinterest Ads,Awareness,2370.93,12656.61,299,7239,19
2024-11-22,Tiktok Ads,Video,781.61,2405.95,453,5605,26
2024-11-22,Affiliate,Affiliation,684.73,2790.96,407,9717,36
2024-11-22,Liveintent,Email,5635.89,35603.33,445,12564,45
2024-11-22,Criteo,Display Retargeting,1096.96,4179.88,245,4337,19
2024-11-22,Microsoft Ads,Search,1234.59,4046.16,310,5361,9
2024-11-23,Facebook Ads,Retargeting,1.96,9.29,530,6499,26
2024-11-23,Google Ads,Brand Search,7518.25,15496.6,265,2916,17
2024-11-23,Snapchat Ads,Prospecting,3429.61,29774.39,286,6540,21
2024-11-23,Pinterest Ads,Awareness,3432.86,15231.48,332,8120,28
2024-11-23,Tiktok Ads,Video,4213.8,15475.73,454,5902,24
2024-11-23,Affiliate,Affiliation,516.46,2058.09,260,5772,21
2024-11-23,Liveintent,Email,1744.17,8952.12,442,7637,28
2024-11-23,Criteo,Display Retargeting,1711.54,5605.73,502,4592,24
2024-11-23,Microsoft Ads,Search,278.39,1491.23,401,10876,25
2024-11-24,Facebook Ads,Retargeting,1314.85,10172.5,401,5031,20
2024-11-24,Google Ads,Brand Search,4448.37,24537.7,377,4166,10
2024-11-24,Snapchat Ads,Prospecting,210.25,686.5,326,6771,19
2024-11-24,Pinterest Ads,Awareness,1464.04,4406.06,408,9977,27
2024-11-24,Tiktok Ads,Video,502.22,4159.83,313,3294,16
2024-11-24,Affiliate,Affiliation,763.96,4969.33,296,6672,14
2024-11-24,Liveintent,Email,7038.99,30451.82,584,7431,29
2024-11-24,Criteo,Display Retargeting,1895.9,7885.33,371,5477,16
2024-11-24,Microsoft Ads,Search,2119.78,10769.85,299,4639,13
2024-11-25,Facebook Ads,Retargeting,2274.0,20241.11,483,10968,18
2024-11-25,Google Ads,Brand Search,432.21,1653.66,258,6052,14
2024-11-25,Snapchat Ads,Prospecting,1770.02,5464.39,454,13284,26
2024-11-25,Pinterest Ads,Awareness,1151.25,5082.1,287,6319,46
2024-11-25,Tiktok Ads,Video,2047.78,10192.52,418,10056,26
2024-11-25,Affiliate,Affiliation,14001.07,58211.49,453,7206,52
2024-11-25,Liveintent,Email,2858.0,13467.37,392,8902,15
2024-11-25,Criteo,Display Retargeting,994.56,6465.44,499,8732,17
2024-11-25,Microsoft Ads,Search,4911.7,15439.99,664,10158,22
2024-11-26,Facebook Ads,Retargeting,798.61,4167.84,363,9142,26
2024-11-26,Google Ads,Brand Search,95.0,624.06,424,16933,33
2024-11-26,Snapchat Ads,Prospecting,750.92,5457.94,319,4825,14
2024-11-26,Pinterest Ads,Awareness,1635.73,6266.71,487,4892,20
2024-11-26,Tiktok Ads,Video,3287.29,14724.02,624,7658,20
2024-11-26,Affiliate,Affiliation,1729.25,8372.42,544,4915,13
2024-11-26,Liveintent,Email,7717.94,45511.78,568,5325,44
2024-11-26,Criteo,Display Retargeting,3086.24,17242.65,388,6189,38
2024-11-26,Microsoft Ads,Search,2095.21,4984.04,507,10315,22
2024-11-27,Facebook Ads,Retargeting,428.78,1941.54,428,10695,32
2024-11-27,Google Ads,Brand Search,220.56,1343.09,467,6567,21
2024-11-27,Snapchat Ads,Prospecting,4940.98,18409.95,383,8763,16
2024-11-27,Pinterest Ads,Awareness,4628.83,13826.18,305,3789,20
2024-11-27,Tiktok Ads,Video,11293.99,59884.4,327,3335,8
2024-11-27,Affiliate,Affiliation,1338.95,6013.96,521,9744,42
2024-11-27,Liveintent,Email,253.29,1026.29,275,5100,16
2024-11-27,Criteo,Display Retargeting,3613.8,17418.91,352,4195,11
2024-11-27,Microsoft Ads,Search,1816.25,8064.67,356,6026,34
2024-11-28,Facebook Ads,Retargeting,240.18,1435.1,219,5417,23
2024-11-28,Google Ads,Brand Search,5764.5,41099.6,435,11223,46
2024-11-28,Snapchat Ads,Prospecting,742.71,1464.27,473,11792,38
2024-11-28,Pinterest Ads,Awareness,5366.9,15942.38,453,13060,24
2024-11-28,Tiktok Ads,Video,2089.47,3650.77,468,10922,50
2024-11-28,Affiliate,Affiliation,820.76,3825.4,449,4733,18
2024-11-28,Liveintent,Email,3796.88,12676.44,253,4403,13
2024-11-28,Criteo,Display Retargeting,6392.81,37112.88,451,8479,23
2024-11-28,Microsoft Ads,Search,3176.21,9916.13,339,3172,18
2024-11-29,Facebook Ads,Retargeting,5573.04,27930.28,443,8109,23
2024-11-29,Google Ads,Brand Search,394.92,1837.98,313,3276,33
2024-11-29,Snapchat Ads,Prospecting,3936.89,19174.29,403,10278,46
2024-11-29,Pinterest Ads,Awareness,1071.49,6414.73,170,6470,14
2024-11-29,Tiktok Ads,Video,3031.71,16962.2,647,6337,36
2024-11-29,Affiliate,Affiliation,2966.58,12567.51,436,12080,35
2024-11-29,Liveintent,Email,6962.84,36797.39,558,9226,21
2024-11-29,Criteo,Display Retargeting,1350.6,6278.07,345,7878,29
2024-11-29,Microsoft Ads,Search,251.07,692.72,295,4717,11
2024-11-30,Facebook Ads,Retargeting,60.41,168.21,414,5749,32
2024-11-30,Google Ads,Brand Search,6087.65,17036.15,557,3473,31
2024-11-30,Snapchat Ads,Prospecting,2239.81,8784.84,359,5771,42
2024-11-30,Pinterest Ads,Awareness,3383.93,11017.94,193,3909,18
2024-11-30,Tiktok Ads,Video,687.06,3937.51,397,8918,25
2024-11-30,Affiliate,Affiliation,1122.24,5047.59,493,17721,33
2024-11-30,Liveintent,Email,90.99,229.74,439,7618,36
2024-11-30,Criteo,Display Retargeting,7354.69,26197.91,558,15307,40
2024-11-30,Microsoft Ads,Search,2676.53,20536.58,223,6312,16
2024-12-01,Facebook Ads,Retargeting,2615.26,23922.07,652,7240,19
2024-12-01,Google Ads,Brand Search,677.2,2954.67,724,7195,50
2024-12-01,Snapchat Ads,Prospecting,1828.57,10657.59,563,13531,31
2024-12-01,Pinterest Ads,Awareness,848.22,9619.08,707,12961,43
2024-12-01,Tiktok Ads,Video,708.12,3173.82,223,4365,5
2024-12-01,Affiliate,Affiliation,3666.33,19321.23,366,7313,25
2024-12-01,Liveintent,Email,3997.48,34635.59,373,6359,17
2024-12-01,Criteo,Display Retargeting,2191.53,23088.01,521,7456,46
2024-12-01,Microsoft Ads,Search,3013.91,8944.38,318,5291,27
2024-12-02,Facebook Ads,Retargeting,750.62,4020.67,589,12038,12
2024-12-02,Google Ads,Brand Search,646.0,3639.36,426,9647,33
2024-12-02,Snapchat Ads,Prospecting,7135.75,46440.43,504,4481,16
2024-12-02,Pinterest Ads,Awareness,23.96,92.01,268,8049,9
2024-12-02,Tiktok Ads,Video,2337.3,11006.57,611,10120,38
2024-12-02,Affiliate,Affiliation,2219.85,11197.04,415,11602,37
2024-12-02,Liveintent,Email,2274.36,10254.61,538,9367,56
2024-12-02,Criteo,Display Retargeting,7018.45,47131.99,291,7118,13
2024-12-02,Microsoft Ads,Search,1223.23,4986.17,386,7906,29
2024-12-03,Facebook Ads,Retargeting,1259.32,6625.18,503,5374,27
2024-12-03,Google Ads,Brand Search,285.35,1346.69,715,10189,49
2024-12-03,Snapchat Ads,Prospecting,2593.3,10621.95,408,10361,25
2024-12-03,Pinterest Ads,Awareness,1691.48,5659.64,423,6686,12
2024-12-03,Tiktok Ads,Video,1698.83,11569.77,376,7934,19
2024-12-03,Affiliate,Affiliation,9401.96,33872.59,227,4072,20
2024-12-03,Liveintent,Email,9747.08,79156.88,671,8503,34
2024-12-03,Criteo,Display Retargeting,704.83,4567.93,281,7868,27
2024-12-03,Microsoft Ads,Search,2622.11,12399.42,594,10196,27
2024-12-04,Facebook Ads,Retargeting,9927.0,57002.95,593,10755,61
2024-12-04,Google Ads,Brand Search,272.98,756.67,253,4249,9
2024-12-04,Snapchat Ads,Prospecting,342.88,1768.91,424,7747,25
2024-12-04,Pinterest Ads,Awareness,989.19,2931.45,178,6339,16
2024-12-04,Tiktok Ads,Video,4325.59,17361.68,487,4036,22
2024-12-04,Affiliate,Affiliation,456.64,2909.46,521,11040,18
2024-12-04,Liveintent,Email,11687.31,42113.59,369,8315,25
2024-12-04,Criteo,Display Retargeting,1196.77,9469.85,401,8597,31
2024-12-04,Microsoft Ads,Search,2890.0,10599.03,527,5340,47
2024-12-05,Facebook Ads,Retargeting,722.46,2131.13,545,5820,19
2024-12-05,Google Ads,Brand Search,1402.18,4933.8,382,7509,36
2024-12-05,Snapchat Ads,Prospecting,3218.31,8179.32,665,17253,29
2024-12-05,Pinterest Ads,Awareness,4053.86,17944.83,519,5680,29
2024-12-05,Tiktok Ads,Video,2891.92,20538.46,637,10287,42
2024-12-05,Affiliate,Affiliation,1970.18,10913.03,612,5373,25
2024-12-05,Liveintent,Email,6425.29,16539.94,256,3014,8
2024-12-05,Criteo,Display Retargeting,5757.79,23486.02,500,8414,56
2024-12-05,Microsoft Ads,Search,3209.86,11988.33,317,4059,13
2024-12-06,Facebook Ads,Retargeting,158.23,745.5,405,6752,40
2024-12-06,Google Ads,Brand Search,22.54,100.13,324,7205,16
2024-12-06,Snapchat Ads,Prospecting,697.27,4289.19,319,10383,42
2024-12-06,Pinterest Ads,Awareness,3282.55,11579.55,760,12075,24
2024-12-06,Tiktok Ads,Video,1726.12,6124.67,415,8270,17
2024-12-06,Affiliate,Affiliation,1813.43,3762.73,542,6184,54
2024-12-06,Liveintent,Email,5769.77,32099.68,487,12764,33
2024-12-06,Criteo,Display Retargeting,6932.98,25854.43,370,12335,40
2024-12-06,Microsoft Ads,Search,8146.61,34077.1,341,4765,20
2024-12-07,Facebook Ads,Retargeting,1973.22,7781.97,226,2190,13
2024-12-07,Google Ads,Brand Search,7454.7,27905.08,526,8805,61
2024-12-07,Snapchat Ads,Prospecting,2124.98,4937.7,615,5561,46
2024-12-07,Pinterest Ads,Awareness,1161.38,4732.11,351,12877,15
2024-12-07,Tiktok Ads,Video,1458.89,7687.61,323,9415,14
2024-12-07,Affiliate,Affiliation,2556.69,11150.45,581,11813,25
2024-12-07,Liveintent,Email,2500.24,21297.06,395,5545,27
2024-12-07,Criteo,Display Retargeting,11257.72,47336.92,599,5512,23
2024-12-07,Microsoft Ads,Search,741.14,3769.71,377,7561,17
2024-12-08,Facebook Ads,Retargeting,7702.4,31231.8,450,13758,25
2024-12-08,Google Ads,Brand Search,4624.72,29441.13,305,2146,13
2024-12-08,Snapchat Ads,Prospecting,2222.86,7927.29,315,6476,5
2024-12-08,Pinterest Ads,Awareness,3379.5,19476.11,399,5392,24
2024-12-08,Tiktok Ads,Video,1906.33,10147.72,520,7416,14
2024-12-08,Affiliate,Affiliation,3570.15,19566.01,289,7606,13
2024-12-08,Liveintent,Email,3865.43,11090.11,214,4926,12
2024-12-08,Criteo,Display Retargeting,834.79,5930.24,427,5416,19
2024-12-08,Microsoft Ads,Search,809.54,2670.28,407,11440,36
2024-12-09,Facebook Ads,Retargeting,1121.95,5536.18,339,11714,12
2024-12-09,Google Ads,Brand Search,3725.67,30177.5,495,9138,36
2024-12-09,Snapchat Ads,Prospecting,708.53,4354.74,404,3965,31
2024-12-09,Pinterest Ads,Awareness,3279.22,6686.41,392,7221,22
2024-12-09,Tiktok Ads,Video,1500.14,9907.61,485,12561,18
2024-12-09,Affiliate,Affiliation,4126.54,23497.48,405,12155,24
2024-12-09,Liveintent,Email,3637.37,19696.58,510,7354,49
2024-12-09,Criteo,Display Retargeting,1339.44,7345.15,466,2538,17
2024-12-09,Microsoft Ads,Search,2380.76,9343.71,401,4638,12
2024-12-10,Facebook Ads,Retargeting,5535.3,26609.51,412,5328,21
2024-12-10,Google Ads,Brand Search,1347.05,8488.6,324,5637,23
2024-12-10,Snapchat Ads,Prospecting,1569.41,4805.99,225,6376,15
2024-12-10,Pinterest Ads,Awareness,30.75,102.14,420,5241,18
2024-12-10,Tiktok Ads,Video,7733.85,31334.7,654,12010,51
2024-12-10,Affiliate,Affiliation,5810.36,28038.15,492,13064,21
2024-12-10,Liveintent,Email,406.17,1405.59,319,3842,15
2024-12-10,Criteo,Display Retargeting,2982.98,10567.09,317,7510,16
2024-12-10,Microsoft Ads,Search,2053.81,10735.96,287,3771,22
2024-12-11,Facebook Ads,Retargeting,478.88,1084.96,388,8580,30
2024-12-11,Google Ads,Brand Search,13266.87,36964.04,251,6534,11
2024-12-11,Snapchat Ads,Prospecting,659.99,3713.67,767,4094,39
2024-12-11,Pinterest Ads,Awareness,174.31,624.24,277,6290,39
2024-12-11,Tiktok Ads,Video,3326.74,18113.63,423,9020,9
2024-12-11,Affiliate,Affiliation,4602.65,21680.73,228,7826,27
2024-12-11,Liveintent,Email,124.64,212.58,372,5828,23
2024-12-11,Criteo,Display Retargeting,3556.68,14292.25,361,7749,20
2024-12-11,Microsoft Ads,Search,2975.82,11132.28,358,10161,25
2024-12-12,Facebook Ads,Retargeting,238.37,965.46,449,10207,24
2024-12-12,Google Ads,Brand Search,400.6,2338.87,350,5720,29
2024-12-12,Snapchat Ads,Prospecting,1805.7,7424.69,423,4034,27
2024-12-12,Pinterest Ads,Awareness,553.02,2968.95,378,5543,21
2024-12-12,Tiktok Ads,Video,4507.2,15422.93,302,3920,19
2024-12-12,Affiliate,Affiliation,3825.9,13150.25,247,4625,7
2024-12-12,Liveintent,Email,7808.23,30005.44,631,8444,46
2024-12-12,Criteo,Display Retargeting,717.06,3173.62,544,6292,39
2024-12-12,Microsoft Ads,Search,6682.15,25374.96,599,7354,32
2024-12-13,Facebook Ads,Retargeting,2881.31,13578.18,344,5921,22
2024-12-13,Google Ads,Brand Search,2560.89,12230.78,262,3124,17
2024-12-13,Snapchat Ads,Prospecting,268.48,1382.73,624,5235,31
2024-12-13,Pinterest Ads,Awareness,441.57,2164.66,604,12110,32
2024-12-13,Tiktok Ads,Video,6808.38,39357.0,307,8445,17
2024-12-13,Affiliate,Affiliation,3118.49,14018.57,481,7355,24
2024-12-13,Liveintent,Email,1315.29,5443.78,517,5700,25
2024-12-13,Criteo,Display Retargeting,3266.99,25084.16,276,3565,26
2024-12-13,Microsoft Ads,Search,1264.98,10274.36,661,6005,41
2024-12-14,Facebook Ads,Retargeting,2513.47,12780.46,497,5260,23
2024-12-14,Google Ads,Brand Search,1162.37,6709.32,418,8058,9
2024-12-14,Snapchat Ads,Prospecting,4697.85,21321.07,188,3909,17
2024-12-14,Pinterest Ads,Awareness,6663.73,31593.94,383,5921,13
2024-12-14,Tiktok Ads,Video,1801.95,5165.66,623,10625,25
2024-12-14,Affiliate,Affiliation,839.88,4157.81,600,13795,35
2024-12-14,Liveintent,Email,1096.56,6633.93,516,6057,15
2024-12-14,Criteo,Display Retargeting,5279.34,18992.83,709,13192,29
2024-12-14,Microsoft Ads,Search,804.54,4760.53,633,10425,29
2024-12-15,Facebook Ads,Retargeting,769.23,2574.68,678,10151,23
2024-12-15,Google Ads,Brand Search,263.33,965.52,445,5875,11
2024-12-15,Snapchat Ads,Prospecting,2298.82,14827.95,332,6414,26
2024-12-15,Pinterest Ads,Awareness,2348.47,6245.17,417,13375,16
2024-12-15,Tiktok Ads,Video,5802.91,26900.35,500,11144,32
2024-12-15,Affiliate,Affiliation,799.79,3674.0,250,3845,30
2024-12-15,Liveintent,Email,1421.79,8457.08,656,6761,43
2024-12-15,Criteo,Display Retargeting,5847.28,29101.01,465,6174,18
2024-12-15,Microsoft Ads,Search,5984.84,22392.66,288,5816,19
2024-12-16,Facebook Ads,Retargeting,1563.78,6958.31,605,8853,24
2024-12-16,Google Ads,Brand Search,1495.18,9445.83,292,6506,15
2024-12-16,Snapchat Ads,Prospecting,510.78,3523.24,524,6972,34
2024-12-16,Pinterest Ads,Awareness,8259.13,39316.29,520,12765,45
2024-12-16,Tiktok Ads,Video,332.32,1639.32,459,8145,42
2024-12-16,Affiliate,Affiliation,10653.3,21162.75,373,4162,27
2024-12-16,Liveintent,Email,3213.4,14115.38,638,7738,49
2024-12-16,Criteo,Display Retargeting,1985.68,12426.06,571,4215,36
2024-12-16,Microsoft Ads,Search,117.95,452.97,387,11280,23
2024-12-17,Facebook Ads,Retargeting,1536.71,10180.59,213,2326,18
2024-12-17,Google Ads,Brand Search,1970.53,5613.26,500,7758,19
2024-12-17,Snapchat Ads,Prospecting,520.54,2077.51,517,4527,36
2024-12-17,Pinterest Ads,Awareness,3367.95,9005.76,432,9181,28
2024-12-17,Tiktok Ads,Video,11306.39,35867.7,645,10774,41
2024-12-17,Affiliate,Affiliation,1555.93,9610.88,371,12966,18
2024-12-17,Liveintent,Email,3544.73,19297.79,757,6809,43
2024-12-17,Criteo,Display Retargeting,156.51,1189.33,471,8342,32
2024-12-17,Microsoft Ads,Search,1674.44,5266.36,412,5345,20
2024-12-18,Facebook Ads,Retargeting,540.6,1693.97,434,16914,30
2024-12-18,Google Ads,Brand Search,2624.05,8181.36,292,8895,13
2024-12-18,Snapchat Ads,Prospecting,10317.08,51550.49,245,4125,13
2024-12-18,Pinterest Ads,Awareness,2709.28,16413.24,447,7100,20
2024-12-18,Tiktok Ads,Video,239.21,1066.67,494,5301,29
2024-12-18,Affiliate,Affiliation,1741.2,6257.11,545,12623,34
2024-12-18,Liveintent,Email,2149.46,10450.41,382,9436,33
2024-12-18,Criteo,Display Retargeting,1874.43,3796.78,281,4634,15
2024-12-18,Microsoft Ads,Search,4472.76,23909.37,589,8948,27
2024-12-19,Facebook Ads,Retargeting,6243.25,23226.91,337,10057,33
2024-12-19,Google Ads,Brand Search,3969.93,14247.09,257,3401,27
2024-12-19,Snapchat Ads,Prospecting,1650.01,10036.14,577,7171,12
2024-12-19,Pinterest Ads,Awareness,1143.71,4358.58,414,5053,36
2024-12-19,Tiktok Ads,Video,459.5,3033.62,363,9065,15
2024-12-19,Affiliate,Affiliation,1899.3,8652.89,334,8712,17
2024-12-19,Liveintent,Email,1772.12,12149.99,376,10223,29
2024-12-19,Criteo,Display Retargeting,6298.7,25739.56,94,8481,30
2024-12-19,Microsoft Ads,Search,4442.99,28693.26,724,15239,21
2024-12-20,Facebook Ads,Retargeting,263.76,1442.03,515,9899,25
2024-12-20,Google Ads,Brand Search,2295.59,8564.84,281,5532,13
2024-12-20,Snapchat Ads,Prospecting,876.74,4710.89,446,9030,49
2024-12-20,Pinterest Ads,Awareness,599.8,2573.8,268,4088,20
2024-12-20,Tiktok Ads,Video,10156.42,31801.31,670,9914,37
2024-12-20,Affiliate,Affiliation,76.37,871.75,738,7830,43
2024-12-20,Liveintent,Email,2983.59,8976.13,244,4505,13
2024-12-20,Criteo,Display Retargeting,887.13,4690.68,636,9307,27
2024-12-20,Microsoft Ads,Search,10672.62,33290.5,363,2350,16
2024-12-21,Facebook Ads,Retargeting,1871.35,8177.09,417,8174,34
2024-12-21,Google Ads,Brand Search,485.26,2453.88,322,6475,15
2024-12-21,Snapchat Ads,Prospecting,1034.44,6512.69,321,5298,20
2024-12-21,Pinterest Ads,Awareness,2423.21,11246.04,506,6157,45
2024-12-21,Tiktok Ads,Video,7884.51,25019.34,467,14777,21
2024-12-21,Affiliate,Affiliation,384.33,1862.14,426,11105,13
2024-12-21,Liveintent,Email,3773.99,15607.5,436,5258,17
2024-12-21,Criteo,Display Retargeting,5160.76,28639.26,267,2815,11
2024-12-21,Microsoft Ads,Search,5134.21,25512.99,304,6256,18
2024-12-22,Facebook Ads,Retargeting,2665.59,17312.19,250,3597,23
2024-12-22,Google Ads,Brand Search,2622.36,11406.7,247,2799,27
2024-12-22,Snapchat Ads,Prospecting,1796.92,5717.59,485,10077,29
2024-12-22,Pinterest Ads,Awareness,3672.18,18753.22,420,4059,12
2024-12-22,Tiktok Ads,Video,2035.46,6311.23,384,4932,10
2024-12-22,Affiliate,Affiliation,2985.94,15285.48,484,11514,36
2024-12-22,Liveintent,Email,1184.31,5350.03,366,4690,49
2024-12-22,Criteo,Display Retargeting,4552.7,10217.21,722,8069,29
2024-12-22,Microsoft Ads,Search,5205.68,24744.6,197,4208,16
2024-12-23,Facebook Ads,Retargeting,491.31,925.94,572,17614,27
2024-12-23,Google Ads,Brand Search,6367.95,23791.53,418,5134,29
2024-12-23,Snapchat Ads,Prospecting,1563.51,7667.8,276,3714,20
2024-12-23,Pinterest Ads,Awareness,4077.18,28031.66,311,8281,11
2024-12-23,Tiktok Ads,Video,1389.17,6258.34,550,12261,43
2024-12-23,Affiliate,Affiliation,792.03,7094.34,500,11817,37
2024-12-23,Liveintent,Email,6504.92,28055.53,459,7302,28
2024-12-23,Criteo,Display Retargeting,634.7,4073.94,404,7960,27
2024-12-23,Microsoft Ads,Search,5178.58,27713.26,250,5833,20
2024-12-24,Facebook Ads,Retargeting,2256.07,10460.75,283,13610,23
2024-12-24,Google Ads,Brand Search,2134.68,15609.39,671,8618,56
2024-12-24,Snapchat Ads,Prospecting,793.43,5261.83,338,5780,43
2024-12-24,Pinterest Ads,Awareness,2779.04,11864.85,455,10481,24
2024-12-24,Tiktok Ads,Video,1417.29,4455.43,290,3723,20
2024-12-24,Affiliate,Affiliation,103.95,471.17,469,7080,28
2024-12-24,Liveintent,Email,1156.47,5407.55,237,4044,7
2024-12-24,Criteo,Display Retargeting,18.97,57.09,577,6732,41
2024-12-24,Microsoft Ads,Search,13261.57,60775.13,373,10506,15
2024-12-25,Facebook Ads,Retargeting,5942.5,26285.84,295,8321,13
2024-12-25,Google Ads,Brand Search,962.18,2737.75,342,9099,30
2024-12-25,Snapchat Ads,Prospecting,2217.04,13326.04,679,11625,20
2024-12-25,Pinterest Ads,Awareness,916.29,4399.99,286,6226,34
2024-12-25,Tiktok Ads,Video,1419.72,9934.12,615,4138,17
2024-12-25,Affiliate,Affiliation,3085.34,17802.03,756,9857,46
2024-12-25,Liveintent,Email,5004.15,27826.77,430,8486,15
2024-12-25,Criteo,Display Retargeting,1177.41,6555.14,341,9232,14
2024-12-25,Microsoft Ads,Search,3426.93,7580.89,501,9448,14
2024-12-26,Facebook Ads,Retargeting,1034.82,6575.8,352,8878,24
2024-12-26,Google Ads,Brand Search,9752.74,58161.09,452,8206,30
2024-12-26,Snapchat Ads,Prospecting,95.22,410.2,567,10875,34
2024-12-26,Pinterest Ads,Awareness,2032.64,10203.57,241,5724,19
2024-12-26,Tiktok Ads,Video,2830.08,15716.76,346,4083,18
2024-12-26,Affiliate,Affiliation,3105.4,13554.35,295,6521,23
2024-12-26,Liveintent,Email,348.27,1271.03,539,4104,13
2024-12-26,Criteo,Display Retargeting,6273.05,33930.46,377,9208,48
2024-12-26,Microsoft Ads,Search,560.39,2448.14,337,5122,20
2024-12-27,Facebook Ads,Retargeting,6479.32,26080.46,249,6206,17
2024-12-27,Google Ads,Brand Search,1443.93,5709.84,156,2966,8
2024-12-27,Snapchat Ads,Prospecting,2241.94,7500.0,603,11885,39
2024-12-27,Pinterest Ads,Awareness,5135.34,18851.85,708,6337,44
2024-12-27,Tiktok Ads,Video,2732.56,14278.66,711,12073,13
2024-12-27,Affiliate,Affiliation,1151.49,5073.01,255,7668,33
2024-12-27,Liveintent,Email,1131.46,3436.78,631,7367,34
2024-12-27,Criteo,Display Retargeting,2636.81,20907.68,259,5615,12
2024-12-27,Microsoft Ads,Search,8817.73,29246.58,458,6561,24
2024-12-28,Facebook Ads,Retargeting,9246.23,43477.88,280,7115,10
2024-12-28,Google Ads,Brand Search,369.13,1702.18,593,12704,43
2024-12-28,Snapchat Ads,Prospecting,1980.37,11931.46,248,2795,17
2024-12-28,Pinterest Ads,Awareness,339.3,2038.49,198,7093,11
2024-12-28,Tiktok Ads,Video,68.92,214.23,349,8677,19
2024-12-28,Affiliate,Affiliation,5350.15,21908.13,447,13442,17
2024-12-28,Liveintent,Email,2717.98,22987.36,335,12511,33
2024-12-28,Criteo,Display Retargeting,772.74,4972.93,573,6727,18
2024-12-28,Microsoft Ads,Search,1371.89,7354.76,537,13049,24
2024-12-29,Facebook Ads,Retargeting,43.92,292.13,274,4862,24
2024-12-29,Google Ads,Brand Search,3515.02,21678.92,238,5779,25
2024-12-29,Snapchat Ads,Prospecting,9379.58,42287.63,453,7486,24
2024-12-29,Pinterest Ads,Awareness,368.99,1862.06,316,2892,30
2024-12-29,Tiktok Ads,Video,361.94,2805.69,526,10455,41
2024-12-29,Affiliate,Affiliation,3621.33,21033.09,597,7993,30
2024-12-29,Liveintent,Email,5759.96,23299.78,614,14266,28
2024-12-29,Criteo,Display Retargeting,1310.88,5694.5,244,3579,17
2024-12-29,Microsoft Ads,Search,110.99,610.49,455,10256,28
2024-12-30,Facebook Ads,Retargeting,268.12,1072.57,369,11284,25
2024-12-30,Google Ads,Brand Search,5046.65,21568.89,487,11417,11
2024-12-30,Snapchat Ads,Prospecting,3966.9,16128.0,585,6901,30
2024-12-30,Pinterest Ads,Awareness,143.15,793.72,489,9826,30
